"trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear"
"21745736,2019-01-02 08:56:54,2019-01-02 09:06:53,1502,599.0,18,Wacker Dr & Washington St,195,Columbus Dr & Randolph St,Subscriber,Male,1978"
"21745737,2019-01-02 08:56:56,2019-01-02 09:00:48,6339,232.0,36,Franklin St & Jackson Blvd,18,Wacker Dr & Washington St,Subscriber,Male,1983"
"21745738,2019-01-02 08:57:00,2019-01-02 09:02:47,5421,347.0,50,Clark St & Ida B Wells Dr,321,Wabash Ave & 9th St,Subscriber,Male,1952"
"21745739,2019-01-02 08:57:02,2019-01-02 09:05:39,1977,517.0,66,Clinton St & Lake St,40,LaSalle St & Adams St,Subscriber,Male,1984"
"21745740,2019-01-02 08:57:03,2019-01-02 09:02:12,2518,309.0,77,Clinton St & Madison St,49,Dearborn St & Monroe St,Subscriber,Male,1980"
"21745741,2019-01-02 08:57:03,2019-01-02 09:01:01,1431,238.0,253,Winthrop Ave & Lawrence Ave,251,Clarendon Ave & Leland Ave,Subscriber,Male,1963"
"21745742,2019-01-02 08:57:07,2019-01-02 09:05:04,4905,477.0,43,Michigan Ave & Washington St,77,Clinton St & Madison St,Subscriber,Male,1990"
"21745743,2019-01-02 08:57:09,2019-01-02 09:07:28,6269,619.0,289,Wells St & Concord Ln,212,Wells St & Hubbard St,Subscriber,Male,1990"
"21745745,2019-01-02 08:57:55,2019-01-02 09:02:57,6287,302.0,264,Stetson Ave & South Water St,49,Dearborn St & Monroe St,Subscriber,Male,1989"
"21745746,2019-01-02 08:57:59,2019-01-02 09:02:27,6127,268.0,21,Aberdeen St & Jackson Blvd,192,Canal St & Adams St,Subscriber,Male,1989"
"21745747,2019-01-02 08:58:06,2019-01-02 09:12:25,3295,859.0,283,LaSalle St & Jackson Blvd,106,State St & Pearson St,Subscriber,Male,1961"
"21745749,2019-01-02 08:58:09,2019-01-02 09:16:14,5009,""1,085.0"",183,Damen Ave & Thomas St (Augusta Blvd),38,Clark St & Lake St,Subscriber,Female,1993"
"21745750,2019-01-02 08:58:08,2019-01-02 09:05:46,2330,458.0,22,May St & Taylor St,317,Wood St & Taylor St,Subscriber,Female,1993"
"21745751,2019-01-02 08:58:30,2019-01-02 09:14:38,3103,968.0,138,Clybourn Ave & Division St,91,Clinton St & Washington Blvd,Subscriber,Male,1972"
"21745752,2019-01-02 08:58:28,2019-01-02 09:19:26,3552,""1,258.0"",487,California Ave & Byron St,307,Southport Ave & Clybourn Ave,Subscriber,Male,1969"
"21745753,2019-01-02 08:58:30,2019-01-02 09:04:41,6233,371.0,345,Lake Park Ave & 56th St,423,University Ave & 57th St,Subscriber,Female,1976"
"21745754,2019-01-02 08:58:51,2019-01-02 09:05:58,4734,427.0,174,Canal St & Madison St,37,Dearborn St & Adams St,Subscriber,Male,1977"
"21745755,2019-01-02 08:59:04,2019-01-02 09:03:41,4857,277.0,48,Larrabee St & Kingsbury St,133,Kingsbury St & Kinzie St,Subscriber,Male,1991"
"21745756,2019-01-02 08:59:13,2019-01-02 09:03:10,882,237.0,96,Desplaines St & Randolph St,191,Canal St & Monroe St (*),Subscriber,Male,1986"
"21745757,2019-01-02 08:59:33,2019-01-02 09:26:17,3169,""1,604.0"",303,Broadway & Cornelia Ave,36,Franklin St & Jackson Blvd,Subscriber,Male,1985"
"21745758,2019-01-02 08:59:36,2019-01-02 09:13:41,878,845.0,50,Clark St & Ida B Wells Dr,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Female,1963"
"21745759,2019-01-02 08:59:55,2019-01-02 09:05:39,4421,344.0,100,Orleans St & Merchandise Mart Plaza,48,Larrabee St & Kingsbury St,Subscriber,Female,1990"
"21745760,2019-01-02 09:00:15,2019-01-02 09:12:57,2787,762.0,46,Wells St & Walton St,36,Franklin St & Jackson Blvd,Subscriber,Male,1983"
"21745761,2019-01-02 09:00:26,2019-01-02 09:06:54,6265,388.0,52,Michigan Ave & Lake St,211,St. Clair St & Erie St,Subscriber,Male,1967"
"21745762,2019-01-02 09:00:26,2019-01-02 09:05:43,5608,317.0,73,Jefferson St & Monroe St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1987"
"21745763,2019-01-02 09:00:45,2019-01-02 09:17:16,4849,991.0,224,Halsted St & Willow St,81,Daley Center Plaza,Subscriber,Female,1972"
"21745764,2019-01-02 09:00:58,2019-01-02 09:05:31,5748,273.0,153,Southport Ave & Wellington Ave,115,Sheffield Ave & Wellington Ave,Customer,Male,1994"
"21745765,2019-01-02 09:01:07,2019-01-02 09:42:19,1597,""2,472.0"",230,Lincoln Ave & Roscoe St,174,Canal St & Madison St,Subscriber,Female,1983"
"21745766,2019-01-02 09:01:14,2019-01-02 09:05:19,6175,245.0,66,Clinton St & Lake St,133,Kingsbury St & Kinzie St,Subscriber,Female,1962"
"21745767,2019-01-02 09:01:19,2019-01-02 09:12:11,3247,652.0,195,Columbus Dr & Randolph St,36,Franklin St & Jackson Blvd,Subscriber,Male,1990"
"21745768,2019-01-02 09:01:12,2019-01-02 09:15:35,2732,863.0,86,Eckhart Park,36,Franklin St & Jackson Blvd,Subscriber,Male,1989"
"21745769,2019-01-02 09:01:25,2019-01-02 09:06:54,4965,329.0,174,Canal St & Madison St,286,Franklin St & Quincy St,Subscriber,Male,1980"
"21745770,2019-01-02 09:01:31,2019-01-02 09:07:43,2968,372.0,596,Benson Ave & Church St,605,University Library (NU),Subscriber,Male,1989"
"21745771,2019-01-02 09:01:31,2019-01-02 09:09:26,695,475.0,514,Ridge Blvd & Howard St,467,Western Ave & Lunt Ave,Customer,Male,1976"
"21745772,2019-01-02 09:01:48,2019-01-02 09:06:58,5011,310.0,174,Canal St & Madison St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1963"
"21745775,2019-01-02 09:02:15,2019-01-02 09:22:27,5675,""1,212.0"",376,Artesian Ave & Hubbard St,91,Clinton St & Washington Blvd,Subscriber,Male,1987"
"21745776,2019-01-02 09:02:17,2019-01-02 09:09:03,214,406.0,168,Michigan Ave & 14th St,284,Michigan Ave & Jackson Blvd,Subscriber,Female,1979"
"21745777,2019-01-02 09:02:17,2019-01-02 09:11:56,1405,579.0,126,Clark St & North Ave,106,State St & Pearson St,Subscriber,Female,1991"
"21745780,2019-01-02 09:03:09,2019-01-02 09:16:58,4941,829.0,291,Wells St & Evergreen Ave,191,Canal St & Monroe St (*),Subscriber,Male,1992"
"21745781,2019-01-02 09:03:17,2019-01-02 09:08:20,3545,303.0,51,Clark St & Randolph St,286,Franklin St & Quincy St,Subscriber,Male,1989"
"21745782,2019-01-02 09:03:18,2019-01-02 09:19:13,6127,955.0,192,Canal St & Adams St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1980"
"21745783,2019-01-02 09:03:23,2019-01-02 09:11:32,6179,489.0,233,Sangamon St & Washington Blvd (*),133,Kingsbury St & Kinzie St,Subscriber,Female,1987"
"21745784,2019-01-02 09:03:25,2019-01-02 09:06:16,1123,171.0,346,Ada St & Washington Blvd,621,Aberdeen St & Randolph St,Subscriber,Male,1989"
"21745786,2019-01-02 09:03:41,2019-01-02 09:09:39,1078,358.0,84,Milwaukee Ave & Grand Ave,77,Clinton St & Madison St,Subscriber,Male,1988"
"21745787,2019-01-02 09:03:53,2019-01-02 09:09:17,4939,324.0,44,State St & Randolph St,91,Clinton St & Washington Blvd,Customer,,"
"21745788,2019-01-02 09:03:56,2019-01-02 09:11:35,6462,459.0,98,LaSalle St & Washington St,71,Morgan St & Lake St,Subscriber,Male,1973"
"21745789,2019-01-02 09:04:06,2019-01-02 09:09:41,5360,335.0,69,Damen Ave & Pierce Ave,310,Damen Ave & Charleston St,Subscriber,Male,1993"
"21745790,2019-01-02 09:04:10,2019-01-02 09:11:23,4755,433.0,51,Clark St & Randolph St,36,Franklin St & Jackson Blvd,Subscriber,Male,1983"
"21745791,2019-01-02 09:04:14,2019-01-02 09:22:26,2636,""1,092.0"",659,Leavitt St & Chicago Ave,48,Larrabee St & Kingsbury St,Subscriber,Male,1980"
"21745792,2019-01-02 09:04:16,2019-01-02 09:10:59,5203,403.0,133,Kingsbury St & Kinzie St,40,LaSalle St & Adams St,Subscriber,Male,1984"
"21745793,2019-01-02 09:04:15,2019-01-02 09:17:01,2032,766.0,295,Broadway & Argyle St,256,Broadway & Sheridan Rd,Subscriber,Female,1957"
"21745794,2019-01-02 09:04:24,2019-01-02 09:10:52,5297,388.0,191,Canal St & Monroe St (*),38,Clark St & Lake St,Subscriber,Male,1986"
"21745795,2019-01-02 09:04:37,2019-01-02 09:09:47,3804,310.0,298,Lincoln Ave & Belle Plaine Ave,486,Oakley Ave & Irving Park Rd,Subscriber,Female,1964"
"21745796,2019-01-02 09:05:17,2019-01-02 09:09:28,6289,251.0,247,Shore Dr & 55th St,345,Lake Park Ave & 56th St,Subscriber,Male,1951"
"21745797,2019-01-02 09:05:21,2019-01-02 09:23:55,5066,""1,114.0"",180,Ritchie Ct & Banks St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1978"
"21745798,2019-01-02 09:05:30,2019-01-02 09:13:27,3172,477.0,15,Racine Ave & 18th St,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1984"
"21745799,2019-01-02 09:05:32,2019-01-02 09:09:05,4069,213.0,296,Broadway & Belmont Ave,117,Wilton Ave & Belmont Ave,Subscriber,Male,1963"
"21745800,2019-01-02 09:05:34,2019-01-02 09:13:13,2991,459.0,638,Clinton St & Jackson Blvd (*),112,Green St & Randolph St,Subscriber,Male,1981"
"21745801,2019-01-02 09:05:41,2019-01-02 09:16:06,6003,625.0,94,Clark St & Armitage Ave,172,Rush St & Cedar St,Subscriber,Female,1975"
"21745802,2019-01-02 09:05:48,2019-01-02 09:23:55,1631,""1,087.0"",411,Halsted St & 47th Pl,209,Normal Ave & Archer Ave,Subscriber,Male,1964"
"21745803,2019-01-02 09:06:10,2019-01-02 09:09:19,2264,189.0,77,Clinton St & Madison St,112,Green St & Randolph St,Subscriber,Female,1987"
"21745804,2019-01-02 09:06:14,2019-01-02 09:14:52,391,518.0,291,Wells St & Evergreen Ave,636,Orleans St & Hubbard St (*),Subscriber,Male,1985"
"21745805,2019-01-02 09:06:17,2019-01-02 09:13:17,2691,420.0,195,Columbus Dr & Randolph St,91,Clinton St & Washington Blvd,Subscriber,Male,1994"
"21745806,2019-01-02 09:06:25,2019-01-02 09:27:13,5385,""1,248.0"",17,Honore St & Division St,37,Dearborn St & Adams St,Customer,Male,1986"
"21745807,2019-01-02 09:06:32,2019-01-02 09:14:03,5847,451.0,191,Canal St & Monroe St (*),197,Michigan Ave & Madison St,Subscriber,Male,1976"
"21745808,2019-01-02 09:06:33,2019-01-02 09:12:21,1377,348.0,364,Larrabee St & Oak St,133,Kingsbury St & Kinzie St,Subscriber,Male,1985"
"21745809,2019-01-02 09:06:37,2019-01-02 09:18:39,4540,722.0,321,Wabash Ave & 9th St,164,Franklin St & Lake St,Subscriber,Female,1992"
"21745810,2019-01-02 09:06:43,2019-01-02 09:19:52,5485,789.0,285,Wood St & Hubbard St,134,Peoria St & Jackson Blvd,Subscriber,Male,1986"
"21745811,2019-01-02 09:06:49,2019-01-02 09:10:31,2269,222.0,590,Kilbourn Ave & Irving Park Rd,483,Avondale Ave & Irving Park Rd,Subscriber,Male,1988"
"21745812,2019-01-02 09:06:55,2019-01-02 09:15:27,6171,512.0,382,Western Ave & Congress Pkwy,437,Washtenaw Ave & Ogden Ave (*),Subscriber,Male,1966"
"21745813,2019-01-02 09:06:58,2019-01-02 09:13:57,1048,419.0,191,Canal St & Monroe St (*),81,Daley Center Plaza,Subscriber,Male,1978"
"21745814,2019-01-02 09:07:08,2019-01-02 09:14:16,491,428.0,106,State St & Pearson St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1993"
"21745815,2019-01-02 09:07:29,2019-01-02 09:10:48,6355,199.0,501,Richmond St & Diversey Ave,260,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1989"
"21745816,2019-01-02 09:07:52,2019-01-02 09:13:33,5930,341.0,164,Franklin St & Lake St,174,Canal St & Madison St,Subscriber,Male,1973"
"21745817,2019-01-02 09:08:07,2019-01-02 09:31:48,1874,""1,421.0"",623,Michigan Ave & 8th St,26,McClurg Ct & Illinois St,Customer,Female,1958"
"21745818,2019-01-02 09:08:07,2019-01-02 09:18:35,2876,628.0,247,Shore Dr & 55th St,328,Ellis Ave & 58th St,Subscriber,Male,1989"
"21745819,2019-01-02 09:08:29,2019-01-02 09:16:56,6397,507.0,31,Franklin St & Chicago Ave,18,Wacker Dr & Washington St,Subscriber,Male,1983"
"21745820,2019-01-02 09:08:34,2019-01-02 09:13:42,1191,308.0,107,Desplaines St & Jackson Blvd,36,Franklin St & Jackson Blvd,Subscriber,Female,1976"
"21745821,2019-01-02 09:08:39,2019-01-02 09:18:04,69,565.0,98,LaSalle St & Washington St,321,Wabash Ave & 9th St,Subscriber,Male,1965"
"21745822,2019-01-02 09:09:23,2019-01-02 09:14:30,940,307.0,91,Clinton St & Washington Blvd,621,Aberdeen St & Randolph St,Subscriber,Male,1976"
"21745823,2019-01-02 09:09:37,2019-01-02 09:22:44,1147,787.0,626,Delano Ct & Roosevelt Rd,18,Wacker Dr & Washington St,Subscriber,Male,1969"
"21745824,2019-01-02 09:09:39,2019-01-02 09:14:45,972,306.0,182,Wells St & Elm St,53,Wells St & Huron St,Subscriber,Male,1989"
"21745825,2019-01-02 09:09:51,2019-01-02 09:20:17,1100,626.0,631,Malcolm X College,198,Green St & Madison St,Subscriber,Male,1979"
"21745826,2019-01-02 09:09:52,2019-01-02 09:16:43,4939,411.0,91,Clinton St & Washington Blvd,621,Aberdeen St & Randolph St,Subscriber,Male,1975"
"21745827,2019-01-02 09:10:31,2019-01-02 09:18:16,910,465.0,73,Jefferson St & Monroe St,654,Racine Ave & Washington Blvd (*),Subscriber,Male,1988"
"21745828,2019-01-02 09:10:37,2019-01-02 09:15:00,363,263.0,175,Wells St & Polk St,36,Franklin St & Jackson Blvd,Subscriber,Male,1990"
"21745829,2019-01-02 09:10:45,2019-01-02 09:31:22,2977,""1,237.0"",136,Racine Ave & 13th St,73,Jefferson St & Monroe St,Subscriber,Male,1987"
"21745830,2019-01-02 09:10:52,2019-01-02 09:13:39,4252,167.0,142,McClurg Ct & Erie St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1986"
"21745831,2019-01-02 09:10:57,2019-01-02 09:16:10,4628,313.0,18,Wacker Dr & Washington St,81,Daley Center Plaza,Subscriber,Male,1977"
"21745832,2019-01-02 09:10:53,2019-01-02 09:16:46,4583,353.0,321,Wabash Ave & 9th St,50,Clark St & Ida B Wells Dr,Subscriber,Male,1952"
"21745833,2019-01-02 09:11:01,2019-01-02 09:17:18,4905,377.0,77,Clinton St & Madison St,68,Clinton St & Tilden St,Subscriber,Male,1976"
"21745834,2019-01-02 09:11:02,2019-01-02 09:14:01,5587,179.0,299,Halsted St & Roscoe St,304,Broadway & Waveland Ave,Subscriber,Male,1989"
"21745835,2019-01-02 09:11:03,2019-01-02 09:19:03,5511,480.0,75,Canal St & Jackson Blvd,44,State St & Randolph St,Subscriber,Male,1982"
"21745836,2019-01-02 09:11:20,2019-01-02 09:19:54,4594,514.0,191,Canal St & Monroe St (*),53,Wells St & Huron St,Subscriber,Male,1981"
"21745837,2019-01-02 09:11:43,2019-01-02 09:21:44,1078,601.0,77,Clinton St & Madison St,110,Dearborn St & Erie St,Subscriber,Male,1975"
"21745838,2019-01-02 09:11:45,2019-01-02 09:15:08,4887,203.0,296,Broadway & Belmont Ave,117,Wilton Ave & Belmont Ave,Subscriber,Male,1994"
"21745839,2019-01-02 09:11:46,2019-01-02 09:24:02,2247,736.0,491,Talman Ave & Addison St,222,Milwaukee Ave & Rockwell St,Subscriber,Male,1994"
"21745840,2019-01-02 09:11:47,2019-01-02 09:16:09,2686,262.0,425,Harper Ave & 59th St,328,Ellis Ave & 58th St,Subscriber,Male,1980"
"21745841,2019-01-02 09:11:49,2019-01-02 09:16:31,1071,282.0,434,Ogden Ave & Roosevelt Rd,437,Washtenaw Ave & Ogden Ave (*),Subscriber,Female,1980"
"21745842,2019-01-02 09:11:51,2019-01-02 09:18:12,5705,381.0,191,Canal St & Monroe St (*),100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1993"
"21745843,2019-01-02 09:11:56,2019-01-02 09:24:32,1951,756.0,283,LaSalle St & Jackson Blvd,211,St. Clair St & Erie St,Subscriber,Male,1970"
"21745844,2019-01-02 09:12:11,2019-01-02 09:21:18,5642,547.0,364,Larrabee St & Oak St,635,Fairbanks St & Superior St (*),Subscriber,Male,1983"
"21745845,2019-01-02 09:12:11,2019-01-02 09:22:03,3021,592.0,289,Wells St & Concord Ln,164,Franklin St & Lake St,Subscriber,Male,1989"
"21745846,2019-01-02 09:12:19,2019-01-02 09:20:29,1457,490.0,192,Canal St & Adams St,51,Clark St & Randolph St,Subscriber,Male,1960"
"21745847,2019-01-02 09:12:37,2019-01-02 09:23:02,1356,625.0,191,Canal St & Monroe St (*),181,LaSalle St & Illinois St,Subscriber,Male,1984"
"21745848,2019-01-02 09:12:40,2019-01-02 09:29:46,1378,""1,026.0"",242,Damen Ave & Leland Ave,258,Logan Blvd & Elston Ave,Subscriber,Male,1970"
"21745849,2019-01-02 09:12:50,2019-01-02 09:24:42,4649,712.0,170,Clinton St & 18th St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1980"
"21745850,2019-01-02 09:12:55,2019-01-02 09:16:02,2448,187.0,507,Humboldt Blvd & Armitage Ave,123,California Ave & Milwaukee Ave,Subscriber,Male,1976"
"21745851,2019-01-02 09:13:07,2019-01-02 09:21:59,6269,532.0,212,Wells St & Hubbard St,99,Lake Shore Dr & Ohio St,Subscriber,Male,1989"
"21745852,2019-01-02 09:13:09,2019-01-02 09:27:34,4064,865.0,80,Aberdeen St & Monroe St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1985"
"21745853,2019-01-02 09:13:11,2019-01-02 09:20:57,85,466.0,47,State St & Kinzie St,174,Canal St & Madison St,Subscriber,Male,1989"
"21745854,2019-01-02 09:13:21,2019-01-02 09:40:15,562,""1,614.0"",659,Leavitt St & Chicago Ave,191,Canal St & Monroe St (*),Subscriber,Female,1984"
"21745855,2019-01-02 09:13:41,2019-01-02 09:21:04,5525,443.0,41,Federal St & Polk St,197,Michigan Ave & Madison St,Subscriber,Female,1993"
"21745857,2019-01-02 09:14:25,2019-01-02 09:19:53,4151,328.0,74,Kingsbury St & Erie St,66,Clinton St & Lake St,Subscriber,Male,1986"
"21745858,2019-01-02 09:14:35,2019-01-02 09:20:38,2630,363.0,69,Damen Ave & Pierce Ave,305,Western Ave & Division St,Subscriber,Male,1981"
"21745859,2019-01-02 09:14:45,2019-01-02 09:20:56,5473,371.0,58,Marshfield Ave & Cortland St,113,Bissell St & Armitage Ave,Subscriber,Male,1995"
"21745860,2019-01-02 09:14:44,2019-01-02 09:16:21,6190,97.0,261,Hermitage Ave & Polk St,342,Wolcott Ave & Polk St,Subscriber,Male,1970"
"21745861,2019-01-02 09:14:55,2019-01-02 09:28:02,6324,787.0,176,Clark St & Elm St,98,LaSalle St & Washington St,Subscriber,Male,1989"
"21745862,2019-01-02 09:15:09,2019-01-02 09:29:14,1394,845.0,338,Calumet Ave & 18th St,98,LaSalle St & Washington St,Subscriber,Male,1975"
"21745863,2019-01-02 09:15:11,2019-01-02 09:38:23,3444,""1,392.0"",272,Indiana Ave & 31st St,51,Clark St & Randolph St,Subscriber,Male,1960"
"21745864,2019-01-02 09:15:12,2019-01-02 09:22:39,3969,447.0,67,Sheffield Ave & Fullerton Ave,153,Southport Ave & Wellington Ave,Subscriber,Male,1992"
"21745865,2019-01-02 09:15:20,2019-01-02 09:25:45,2229,625.0,74,Kingsbury St & Erie St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1970"
"21745866,2019-01-02 09:14:48,2019-01-02 09:24:19,2026,571.0,175,Wells St & Polk St,52,Michigan Ave & Lake St,Subscriber,Male,1986"
"21745867,2019-01-02 09:15:48,2019-01-02 09:26:47,5257,659.0,291,Wells St & Evergreen Ave,133,Kingsbury St & Kinzie St,Subscriber,Male,1993"
"21745868,2019-01-02 09:16:00,2019-01-02 09:25:29,7,569.0,284,Michigan Ave & Jackson Blvd,36,Franklin St & Jackson Blvd,Subscriber,Male,1964"
"21745869,2019-01-02 09:16:14,2019-01-02 09:30:14,3600,840.0,273,Michigan Ave & 18th St,37,Dearborn St & Adams St,Subscriber,Female,1981"
"21745870,2019-01-02 09:16:17,2019-01-02 09:34:17,2962,""1,080.0"",77,Clinton St & Madison St,342,Wolcott Ave & Polk St,Subscriber,Male,1972"
"21745871,2019-01-02 09:16:44,2019-01-02 09:23:46,1447,422.0,145,Mies van der Rohe Way & Chestnut St,627,LaSalle Dr & Huron St (*),Subscriber,Male,1954"
"21745872,2019-01-02 09:16:44,2019-01-02 09:26:19,5058,575.0,80,Aberdeen St & Monroe St,191,Canal St & Monroe St (*),Subscriber,Male,1973"
"21745873,2019-01-02 09:16:55,2019-01-02 09:41:04,3238,""1,449.0"",48,Larrabee St & Kingsbury St,48,Larrabee St & Kingsbury St,Customer,,"
"21745874,2019-01-02 09:17:05,2019-01-02 09:28:43,4910,698.0,289,Wells St & Concord Ln,125,Rush St & Hubbard St,Subscriber,Male,1989"
"21745875,2019-01-02 09:17:08,2019-01-02 09:36:00,5219,""1,132.0"",273,Michigan Ave & 18th St,47,State St & Kinzie St,Subscriber,Male,1977"
"21745876,2019-01-02 09:17:21,2019-01-02 09:23:54,2324,393.0,321,Wabash Ave & 9th St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1987"
"21745877,2019-01-02 09:17:45,2019-01-02 09:31:03,6159,798.0,176,Clark St & Elm St,286,Franklin St & Quincy St,Subscriber,Male,1982"
"21745878,2019-01-02 09:17:53,2019-01-02 09:27:01,5957,548.0,195,Columbus Dr & Randolph St,91,Clinton St & Washington Blvd,Subscriber,Male,1993"
"21745880,2019-01-02 09:18:16,2019-01-02 09:23:32,6149,316.0,198,Green St & Madison St,191,Canal St & Monroe St (*),Subscriber,Male,1989"
"21745881,2019-01-02 09:18:15,2019-01-02 09:32:50,356,875.0,17,Honore St & Division St,88,Racine Ave & Randolph St,Subscriber,Male,1987"
"21745882,2019-01-02 09:18:40,2019-01-02 09:25:10,2453,390.0,17,Honore St & Division St,374,Western Ave & Walton St,Subscriber,Male,1976"
"21745883,2019-01-02 09:18:42,2019-01-02 09:51:29,3930,""1,967.0"",292,Southport Ave & Clark St,52,Michigan Ave & Lake St,Subscriber,Male,1977"
"21745884,2019-01-02 09:18:45,2019-01-02 09:29:05,1344,620.0,255,Indiana Ave & Roosevelt Rd,52,Michigan Ave & Lake St,Subscriber,Female,1993"
"21745885,2019-01-02 09:18:53,2019-01-02 09:41:46,5965,""1,373.0"",43,Michigan Ave & Washington St,145,Mies van der Rohe Way & Chestnut St,Customer,Female,1995"
"21745886,2019-01-02 09:19:02,2019-01-02 09:25:22,3753,380.0,498,California Ave & Fletcher St,490,Troy St & Elston Ave,Subscriber,Male,1969"
"21745887,2019-01-02 09:19:02,2019-01-02 09:34:38,2217,936.0,178,State St & 19th St,275,Ashland Ave & 13th St,Subscriber,Male,1986"
"21745888,2019-01-02 09:19:38,2019-01-02 09:23:51,5507,253.0,240,Sheridan Rd & Irving Park Rd,231,Sheridan Rd & Montrose Ave,Subscriber,Male,1974"
"21745889,2019-01-02 09:19:37,2019-01-02 09:26:00,1925,383.0,289,Wells St & Concord Ln,60,Dayton St & North Ave,Subscriber,Male,1987"
"21745890,2019-01-02 09:19:41,2019-01-02 09:24:54,4771,313.0,100,Orleans St & Merchandise Mart Plaza,194,Wabash Ave & Wacker Pl,Subscriber,Male,1987"
"21745891,2019-01-02 09:19:41,2019-01-02 09:28:05,1933,504.0,100,Orleans St & Merchandise Mart Plaza,621,Aberdeen St & Randolph St,Subscriber,Male,1962"
"21745892,2019-01-02 09:20:13,2019-01-02 09:27:34,4598,441.0,212,Wells St & Hubbard St,36,Franklin St & Jackson Blvd,Subscriber,Male,1980"
"21745894,2019-01-02 09:21:27,2019-01-02 09:28:06,4439,399.0,77,Clinton St & Madison St,197,Michigan Ave & Madison St,Subscriber,Male,1981"
